"DateTime","Message","Severity"
"06-Feb-19 9:54:29 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 9:54:29 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 9:54:29 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 9:54:29 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 9:54:29 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 9:54:30 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCCM","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSM","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSMDW","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSPS","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL1","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL2","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQLCLUSTER","1"
"06-Feb-19 9:54:31 AM","Service System.ServiceProcess.ServiceController is running on NUHQSWEB1","1"
