"DateTime","Message","Severity"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:23:57 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
